Id,X,Y,Rotation
1,6150,35200,90
1,9000,6600,90
1,26500,24200,270
3,6400,26000,90
1,38100,35200,270
1,19000,8800,90
1,38400,11000,90
1,24000,28200,90
1,1600,17600,90
1,33100,4400,270
1,31500,2200,270
1,24000,8800,90
1,31500,15400,270
1,21300,35200,270
1,21500,13200,270
1,37400,37400,270
1,34700,11000,270
1,14000,11000,90
1,24000,15400,90
1,19200,37400,270
1,15600,4400,90
1,3200,27800,180
1,16300,4400,270
1,28100,33000,270
1,26500,21000,270
1,38100,15400,270
1,14000,2200,90
1,6500,26400,270
1,8100,22000,90
1,18800,2200,90
1,28800,0,0
1,19200,39600,270
1,23800,33000,90
1,6500,8800,270
1,32900,37400,270
1,40000,0,90
1,1600,13200,270
1,1600,6600,270
1,36500,0,90
1,39900,35200,90
1,39050,4400,90
1,11500,8800,270
1,28100,24200,270
1,21500,4400,270
3,21500,20000,90
1,15300,37400,90
1,31500,11000,270
1,19000,33000,90
1,20600,30800,90
1,19000,15400,90
1,24000,38000,0
1,22200,28200,90
1,0,17600,270
1,16900,37400,0
1,38100,17600,270
1,9000,13200,90
1,19100,39900,180
1,12200,24200,90
1,12200,19800,90
1,23100,0,90
1,38100,24200,90
1,7750,37400,270
1,35850,4400,90
