Id,X,Y,Rotation
1,13100,17600,270
1,36100,19800,90
1,37000,26400,270
1,34600,4400,270
1,3200,19800,270
1,37000,39600,270
1,25900,8800,90
1,39500,26400,90
1,6000,8800,90
1,4800,30800,270
1,34700,24200,90
1,15400,24200,270
2,23000,36500,90
1,12200,8800,270
1,11400,35200,0
1,6700,13200,270
1,39500,28600,90
1,21900,28600,270
1,4800,33000,270
1,34600,13200,270
1,10500,19800,90
1,6400,22000,270
1,8900,29200,90
1,12800,22000,270
1,37000,28600,270
1,7300,33000,90
1,14400,22000,270
1,24400,26400,90
1,33900,8800,270
1,18800,13200,90
1,1600,33000,270
1,15600,11000,90
1,30400,35200,270
1,12800,19800,270
1,35400,28600,270
1,17600,35200,270
1,39300,17600,90
1,37900,33000,90
1,18500,0,90
1,1600,24200,90
1,26500,22000,270
1,19400,33000,270
1,8300,13200,270
1,23300,36500,270
1,29900,30800,90
1,15600,15400,90
1,3500,11000,270
1,10500,22000,90
1,36800,19800,270
1,19500,6600,270
1,16300,15400,270
1,11200,35200,270
1,32300,6600,270
1,6700,17600,270
1,18500,15400,0
1,27400,33000,270
1,8300,17600,270
1,6400,28600,270
1,31500,17600,270
1,35400,26400,90
1,16200,33000,270
1,27400,28600,270
1,33900,6600,270
1,30600,26400,270
1,22000,11000,90
1,36500,4400,90
1,6000,4400,90
1,20800,35200,270
1,27400,30800,270
1,10500,22000,270
1,33000,2200,270
1,2400,4400,270
1,17600,4400,270
1,18700,30800,90
1,17100,26400,90
1,34700,31800,90
1,4100,22000,90
1,27500,8800,270
1,17900,4400,90
1,7300,24200,90
1,17200,11000,270
1,31500,26400,90
1,1600,37400,90
1,7300,26400,270
1,7300,33000,0
1,3500,6600,270
1,26500,19800,90
1,37900,28600,90
1,11500,17600,270
1,1600,35200,90
1,14700,9900,270
1,17900,13200,270
1,14600,28600,270
1,17900,8800,270
1,28500,12000,90
1,16000,4400,270
1,36300,28600,90
1,6700,6600,270
1,14400,19800,270
1,29900,22000,90
1,30400,24200,270
1,6400,30800,270
1,14700,6600,90
1,39500,24200,90
1,3200,26400,90
1,31500,30800,90
1,35100,36500,180
1,3200,26400,270
1,9900,13200,270
1,19200,2200,270
1,22000,11000,0
1,8900,19800,90
1,37100,0,90
1,24200,30800,90
1,29200,15400,90
1,14600,30800,270
1,25300,13200,90
1,29100,5200,270
1,29100,5200,0
1,33200,6600,90
1,30600,19800,270
1,27500,6600,90
1,37700,19800,90
1,1600,30800,90
1,34600,11000,90
1,36300,24200,90
1,8300,15400,270
1,15800,35400,0
1,8900,26400,90
1,10800,8800,90
1,28800,19800,270
1,13000,28600,270
1,13100,15400,270
1,19400,26400,270
1,2400,2200,270
1,17100,28600,270
1,13000,33000,270
1,14600,26400,270
1,19400,30800,270
1,33100,19800,270
1,23500,24200,90
1,1600,26400,270
1,4800,35200,270
1,26700,17600,270
1,29000,19800,90
