Id,X,Y,Rotation
1,27900,2050,270
1,26050,18450,270
1,34050,26650,270
1,27600,28700,270
1,34950,24600,270
1,29450,20500,90
1,37150,26650,270
1,31000,20500,90
1,1550,16400,90
1,4650,34850,90
1,30850,4100,0
1,1550,4100,270
1,11600,18450,90
1,24800,0,90
1,18000,20000,90
1,34100,2050,270
1,40000,2050,90
1,2400,28700,90
1,5350,36900,270
1,38000,26650,90
1,20150,32800,90
9,5650,6200,90
1,36500,6150,90
1,10000,8200,270
1,19550,14350,90
1,35650,14350,270
1,1550,2050,90
1,32550,34850,270
1,23150,4100,0
1,10850,20500,90
1,17900,0,90
4,5650,17250,90
1,3100,4100,270
1,34950,6150,270
1,3100,20500,90
1,21700,36900,270
1,37200,2050,270
1,22000,28000,90
1,31000,2050,90
1,1550,32800,270
1,38000,28700,90
4,16500,22550,90
1,17900,34850,90
1,10850,22550,270
1,20450,28700,90
1,23250,20500,90
1,0,8200,270
1,27900,36900,270
1,3100,2050,270
1,37200,34850,270
1,34100,36900,270
1,27900,40000,270
1,31000,14350,270
1,1550,2050,270
1,7750,14350,270
1,11700,30750,90
1,19450,22550,90
1,24800,34850,90
1,25650,2050,90
1,36500,34850,90
1,29450,2050,270
1,10800,6150,270
1,30000,8200,90
1,23250,32800,270
1,0,36900,270
1,2400,6150,90
1,33400,12300,90
1,37200,34850,180
1,38000,18450,90
1,11600,18450,270
1,35600,26650,270
1,11700,22550,90
1,34950,36900,90
1,7750,12300,90
1,12400,32800,270
1,32550,22550,270
1,34950,32800,90
1,17050,4100,270
1,38050,4100,90
4,38200,36900,90
1,34050,8200,270
4,25800,22550,90
1,19450,23050,0
1,6200,12300,270
1,19450,12300,90
1,38050,12300,90
1,4650,10250,90
1,26050,28700,270
13,39700,27750,90
1,34100,0,90
1,27600,26650,270
1,8600,10250,90
1,9300,36900,270
1,37450,18450,270
1,23250,22550,270
1,21700,4100,270
1,26350,4100,270
1,34050,20500,270
1,19600,10250,270
1,11550,8200,90
1,7750,2050,270
4,39700,24600,90
9,39750,20550,90
1,18600,10250,90
1,5700,20150,0
1,38900,6150,90
4,4100,36900,90
1,26050,30750,270
1,0,32800,270
1,11600,26650,270
1,23250,12300,270
1,5500,0,90
1,11600,8200,270
1,26350,38950,270
1,20850,22550,270
1,14800,30750,90
1,7750,36900,270
1,11600,16400,90
1,22000,16000,90
1,26350,12300,270
1,27250,6150,270
1,15500,14350,270
1,22000,8050,90
1,27900,32800,270
1,14800,22550,90
1,8750,4100,0
1,36500,16400,270
1,9300,14350,270
1,22000,18450,90
1,3100,6150,270
1,12450,26650,90
1,32550,38950,270
1,27200,20500,90
1,27250,16400,270
1,15500,36900,270
1,14800,10250,90
1,37150,10250,90
1,22550,30750,90
1,34950,20500,90
1,13250,20500,90
1,9300,38950,270
1,18600,4100,270
1,16350,32800,90
1,31000,4100,270
5,21950,24600,90
4,11850,36900,90
1,7750,34850,90
1,32550,36900,270
1,10150,22550,90
1,34100,32800,270
1,26050,8200,270
1,1550,18450,270
1,37200,22550,270
1,26050,26650,270
1,19550,6150,270
1,18000,18450,270
1,19450,35875,90
1,20150,34850,270
1,16350,20500,90
1,5500,20500,90
1,36450,18450,90
1,28450,28700,90
1,23250,34850,270
1,30300,22550,90
1,23250,24600,270
1,1550,20500,270
1,20150,37925,90
1,31000,34850,270
1,28800,4100,0
1,32550,24600,270
1,10800,16400,270
1,31000,22550,270
5,4650,40000,270
1,3950,18450,90
1,12350,6150,270
1,32550,4100,270
1,20450,18450,90
1,27600,10250,270
1,31000,24600,270
1,7550,22550,180
1,39550,8200,90
1,36500,2050,90
1,17050,10250,90
1,0,16400,270
4,16500,36900,90
1,24800,22550,270
1,5500,34850,270
1,1550,34850,270
5,1550,36900,90
1,27900,24600,180
9,40000,16400,90
1,13250,2050,90
1,2250,36900,270
1,12400,32800,90
1,4650,24600,270
1,9300,2050,270
1,9300,4100,270
1,0,24600,270
1,34050,30750,270
1,6200,2050,270
1,28750,2050,90
1,3950,32800,90
9,39750,10250,90
1,18050,26650,270
1,13950,34850,270
1,34050,18450,270
1,14800,2050,90
1,27900,24600,270
1,3100,14350,270
1,28750,12300,90
1,1550,24600,270
1,27600,18450,90
1,26050,10250,270
1,24800,2050,270
1,21700,24600,270
1,8750,14450,0
1,29450,12300,270
1,13950,36900,270
1,26350,12300,90
1,13900,14350,0
1,21700,38950,270
1,0,20500,270
5,36450,36900,90
1,24800,12300,270
1,37200,36900,270
1,10850,14350,270
1,14800,32800,270
1,13950,36900,90
1,24800,36900,270
1,20575,2050,180
1,19600,28700,270
1,29650,14350,90
16,14000,24600,90
1,30850,14350,0
1,34100,4100,270
1,15950,14350,0
1,19600,26650,90
1,3100,22550,270
1,38300,16400,270
