Id,X,Y,Rotation
1,33000,36100,180
1,4400,29700,0
1,8800,32000,180
1,6600,29700,180
1,13200,38400,0
1,15400,10500,180
1,30800,4100,180
1,28600,4100,180
1,8800,11200,0
1,8800,3200,180
1,11000,32000,180
1,13200,29700,180
1,8800,27200,90
1,8800,28300,0
1,33000,1600,0
1,22000,1600,0
1,8800,33600,180
1,28600,30400,270
1,17600,39300,180
1,6600,22400,0
1,6600,36800,0
1,33300,30400,270
1,15400,24000,0
1,30800,30400,0
1,2200,12100,180
1,11000,19200,0
1,2200,27200,270
1,13200,34500,180
1,8800,13700,90
1,37400,9600,0
1,32700,28200,90
1,4400,38400,0
1,2200,19200,0
1,6600,35200,0
1,28600,28200,90
1,35200,8900,180
1,4400,1600,0
1,11000,28100,180
1,2200,37700,180
1,39600,31300,180
1,17600,12100,180
1,0,14400,0
1,15400,37700,180
1,13200,11200,180
1,27000,28200,90
1,33000,30400,0
1,15400,23300,180
1,11000,27200,270
1,11000,21700,0
1,13500,25000,90
1,8800,23300,0
1,13200,17600,0
1,17600,31100,0
1,6600,29500,0
1,2200,32000,0
1,11000,23300,0
1,17600,8800,180
1,4400,12800,0
1,11000,9600,180
1,4400,10500,180
1,11000,21700,180
1,22000,33600,180
1,17600,6300,180
1,24200,5700,180
1,6600,12100,180
1,6600,38400,180
1,19800,38400,180
1,17600,28100,0
1,37400,28800,0
1,11000,14400,180
1,15400,9600,0
1,8800,1600,0
1,33000,5700,180
1,4400,3200,0
1,19800,30600,180
1,22000,2500,180
1,15400,24900,180
1,13200,37700,180
