Id,X,Y,Rotation
6,54950,19000,270
6,55900,16000,0
6,58900,19000,270
3,0,20000,0
2,4000,20000,0
6,7000,20000,0
6,10000,23000,270
6,10950,23000,270
6,11900,23000,270
3,14750,24000,270
3,16150,24000,270
3,17550,24000,270
3,18950,24000,270
3,20350,24000,270
3,21750,24000,270
3,23150,24000,270
3,24550,24000,270
3,25950,24000,270
3,27350,24000,270
3,30600,24000,270
3,32000,24000,270
3,33400,24000,270
3,34800,24000,270
6,37600,23000,270
6,40450,23000,270
6,41400,23000,270
6,42350,23000,270
6,43300,20000,0
2,46300,20000,0
6,52300,23000,270
6,53250,23000,270
6,54200,23000,270
6,55150,23000,270
3,56100,24000,270
3,57500,24000,270
6,58900,23000,270
6,8000,27000,270
6,8950,27000,270
6,9900,27000,270
6,10850,24000,0
6,13850,27000,270
3,14800,28000,270
3,16200,28000,270
3,17600,24000,0
3,21600,28000,270
3,23000,28000,270
3,25800,28000,270
3,27200,28000,270
3,30000,28000,270
3,32800,28000,270
3,34200,28000,270
3,35600,28000,270
6,37000,27000,270
6,37950,27000,270
6,39850,27000,270
6,40800,27000,270
6,42700,27000,270
6,52050,27000,270
6,53000,27000,270
6,54900,27000,270
6,55850,27000,270
3,56800,28000,270
6,8000,31000,270
6,8950,31000,270
6,9900,31000,270
6,10850,31000,270
6,12750,31000,270
6,13700,31000,270
3,14650,32000,270
3,16050,32000,270
3,17450,32000,270
3,18850,32000,270
3,20250,32000,270
3,21650,32000,270
3,23050,32000,270
3,24450,32000,270
3,25850,32000,270
3,27250,32000,270
3,30050,32000,270
3,34250,32000,270
3,35650,32000,270
6,37050,31000,270
6,38000,31000,270
6,38950,31000,270
6,41450,31000,270
6,42400,31000,270
6,52050,28000,0
6,55050,28000,0
1,58350,30000,270
3,0,36000,270
3,1400,36000,270
6,2800,32000,0
3,5800,36000,270
6,7200,35000,270
6,8150,35000,270
6,9100,35000,270
6,11000,35000,270
6,11950,35000,270
6,12900,35000,270
6,13850,35000,270
3,14800,36000,270
3,16200,36000,270
3,18500,36000,270
3,19900,36000,270
3,21300,36000,270
3,24100,36000,270
3,26900,36000,270
3,28300,36000,270
3,29700,36000,270
3,31100,36000,270
3,33900,36000,270
3,35300,36000,270
3,36700,36000,270
6,38100,35000,270
6,39050,35000,270
6,40950,35000,270
6,42850,35000,270
3,0,40000,270
3,1400,40000,270
3,4200,40000,270
3,5600,40000,270
6,7000,39000,270
6,7950,39000,270
6,8900,39000,270
6,9850,39000,270
6,10800,39000,270
6,11750,39000,270
6,12700,39000,270
6,13650,39000,270
3,16000,40000,270
3,17400,40000,270
3,18800,40000,270
3,20200,40000,270
3,25600,36000,0
3,29600,36000,0
3,33600,40000,270
1,35000,38000,270
1,36400,38000,270
6,37800,39000,270
6,38750,39000,270
6,39700,39000,270
6,40650,39000,270
3,45000,40000,270
6,47800,39000,270
6,48750,36000,0
6,51750,39000,270
3,100,44000,270
3,3500,44000,270
3,4900,44000,270
3,6300,44000,270
6,7700,43000,270
6,8650,43000,270
6,9600,43000,270
6,10550,43000,270
6,11500,43000,270
6,12450,43000,270
6,13400,43000,270
3,14350,44000,270
3,15750,44000,270
3,17150,44000,270
3,19950,44000,270
3,30050,44000,270
3,31450,44000,270
3,32850,44000,270
3,36550,44000,270
6,37950,43000,270
6,38900,43000,270
6,40800,43000,270
6,41750,40000,0
2,44750,40000,0
11,47750,40000,0
6,49550,43000,270
6,50500,43000,270
6,51450,43000,270
6,0,44000,0
6,3000,44000,0
6,6000,44000,0
6,15000,44000,0
4,21000,45000,270
6,30050,44000,0
6,42050,44000,0
6,45050,44000,0
6,48050,44000,0
5,51050,44000,0
4,53050,45000,270
2,24000,4000,180
6,8900,4000,180
3,6800,16000,180
2,59850,16000,180
3,48750,36000,180
2,3500,18000,0
2,4200,36000,270
2,30000,38000,0
6,11750,23000,0
6,11400,3000,0
2,3000,32000,180
1,27000,4000,270
6,6800,19000,0
3,48050,44000,180
2,56650,4000,270
6,13550,28000,180
6,12500,16000,180
2,57500,20000,270
6,37000,7000,0
2,21150,28000,180
1,17350,20000,270
6,11700,16950,90
6,7800,7000,0
6,38600,3000,0
6,8950,24000,270
6,10450,32000,180
6,40750,7000,0
6,13700,32000,180
1,20550,12000,270
6,38550,23000,0
6,8800,43000,0
6,52900,3000,0
1,47000,16000,180
1,36200,16000,270
1,47200,16000,270
6,8000,35000,0
1,2800,36000,270
6,44500,16000,180
6,38800,31000,0
6,40000,35000,0
6,14000,15000,180
6,53100,23000,0
6,55900,16000,180
6,49300,20950,0
6,39700,40000,180
6,40250,28000,180
6,41600,39000,0
6,41400,15050,180
6,52900,15200,180
6,49500,40000,270
6,52700,20000,180
6,50200,19000,180
6,10650,40000,180
6,41000,16000,180
5,10550,28000,180
6,40650,27000,0
5,41800,23000,0
6,41400,14250,0
6,48050,42600,180
5,9800,19400,270
6,53000,27000,0
5,9500,15600,180
3,21600,36000,0
4,38400,14000,90
6,51250,37000,90
4,50850,3000,90
0,3800,2600,180
3,35450,40000,90
3,35750,12000,90
3,34150,8000,90
6,13450,16000,90
1,49800,14000,90
10,36000,38000,90
5,12300,43000,0
10,29400,2000,90
5,44350,4000,180
5,36500,42000,90
6,36700,4000,270
11,29400,2000,180
6,50350,43000,0
11,11400,3800,180
10,19750,18000,90
6,40650,40000,90
0,37600,0,90
3,59400,24000,90
4,8000,21750,180
6,58050,29750,180
11,3000,30000,0
6,53200,39900,90
4,56550,1000,90
6,55050,29750,180
3,14600,40000,270
3,30150,12000,270
5,11650,26000,0
11,51150,16000,180
3,29400,4000,270
6,9500,0,90
11,56800,8000,180
11,3800,1400,0
3,36200,24000,270
5,44400,20000,180
6,46300,21750,180
11,0,30000,0
6,30500,20600,90
11,31350,40000,180
6,11700,16950,180
10,43100,39000,270
11,21450,10000,180
6,38900,27000,270
3,2800,40000,270
6,38550,19000,0
5,13850,25850,180
0,49000,39000,90
3,26700,32000,90
4,42500,17750,180
4,37850,31000,90
0,21600,26600,180
6,40400,20000,90
0,48400,19000,90
11,6800,1400,90
10,21950,12000,270
6,42800,31000,90
6,22950,20000,270
11,23900,17000,180
3,28600,28000,270
3,19900,20000,270
11,20500,26000,180
3,0,8000,270
11,48600,17300,0
11,5600,20000,180
6,13650,20000,90
4,9500,14250,0
4,8500,43000,90
3,19750,40000,90
11,33000,40000,180
0,26400,2600,180
11,45400,14000,0
4,8000,35000,90
3,2800,16000,0
1,2600,16000,180
6,14200,40000,180
2,3000,40250,90
6,14000,8000,180
6,9000,44000,0
5,52850,4000,180
11,1900,43250,0
3,32800,28000,90
3,34350,12000,90
11,12500,15200,0
4,9500,17000,90
11,55900,3800,270
11,6800,18000,180
0,49550,43000,90
11,22950,10000,180
11,58750,1600,90
5,55900,16000,270
11,3500,18600,90
4,14000,12000,270
11,13550,27200,0
11,48050,42600,270
11,41550,19400,270
4,38400,19000,90
4,38550,3000,90
11,28200,2000,180
4,29550,23000,90
11,39450,36000,180
4,26300,19000,90
11,56850,14000,0
11,39700,39000,0
4,14900,15000,90
4,53100,23950,180
11,52700,39000,0
11,41450,29500,90
11,4200,30000,0
4,59850,23000,90
6,8900,6700,270
11,44750,34800,90
6,8950,21000,90
4,8000,30000,90
6,52300,20950,180
11,1800,30000,0
0,37750,44000,90
4,38050,44000,0
11,57500,17000,90
11,28200,38000,180
11,58750,3200,0
11,33000,38000,180
4,7800,7000,90
11,19250,26000,180
11,30000,38000,180
11,44000,21800,90
11,52700,39750,180
11,53200,41300,270
3,32500,36000,270
4,48000,17000,90
11,11500,25500,90
11,36500,38000,0
11,0,14000,0
4,48400,20000,270
11,43950,29800,90
11,1200,14000,0
11,8300,14050,0
11,44900,37800,90
11,27000,38000,180
11,58050,14000,0
11,43950,28000,90
11,42800,31000,0
11,25800,38000,180
3,7000,32000,180
11,5300,18000,180
4,43100,36000,270
11,46150,34000,0
11,5800,30000,0
4,53000,27000,90
11,1200,22000,180
11,47500,22000,180
11,45000,36400,90
11,58650,2800,90
3,4200,7900,270
6,12600,28000,90
6,53950,27000,270
10,41550,19000,180
4,59700,19000,90
11,31500,38000,180
11,53200,42900,270
11,4000,22000,180
11,5200,22000,180
4,40500,29250,270
6,12000,44000,0
11,44000,34000,0
6,53850,3000,270
6,40800,7000,270
11,2600,22000,180
5,42400,37000,90
6,41750,27000,270
11,6700,22000,180
4,37850,32000,270
6,13800,23000,270
11,2500,14000,0
6,53500,36000,180
1,48750,36000,270
3,28650,32000,270
6,53000,19000,0
11,4200,14000,0
11,21950,40000,90
3,20000,0,0
11,22800,38000,180
3,46400,40000,270
11,49300,22000,180
6,38900,43000,0
11,14200,20000,180
11,26000,2800,90
11,21950,41200,90
6,55900,15050,180
6,18000,44000,0
11,5400,14000,0
11,47550,34000,0
3,59400,4000,90
11,4000,18000,180
6,52700,39000,270
3,36200,20000,270
6,37800,3000,270
11,21950,42400,90
6,39050,44000,0
4,42550,42000,90
1,5900,3500,180
6,50500,34250,0
6,53000,7000,270
4,43780,42430,90
3,22700,36000,270
11,6600,14000,0
4,38900,43000,90
6,10050,35000,270
4,56700,18000,90
3,25800,8000,270
3,31400,28000,270
6,52450,7000,0
4,13700,32000,270
3,56800,8000,270
3,27200,8000,270
3,17400,8000,270
3,16350,16000,270
3,32850,32000,270
11,11750,23800,180
0,17350,19000,90
3,20550,16000,270
6,50200,19000,270
3,24000,2600,180
6,38550,23000,270
6,40000,35000,270
4,42800,34000,90
11,51150,15250,0
3,24400,28000,270
0,56100,20000,270
6,14500,36000,180
6,28750,23000,270
5,19950,10000,90
11,24200,38000,180
4,38550,23000,90
6,53050,19000,270
6,33150,44000,0
6,37000,7000,270
4,11700,19000,0
