Id,X,Y,Rotation
1,13200,22000,270
1,20500,22000,0
1,6400,6600,270
1,28200,15400,270
1,7300,32500,90
1,14700,28600,270
1,27500,19800,90
1,12200,11000,270
1,11600,22000,270
1,15700,22000,90
1,22200,30800,90
1,4100,0,90
1,25600,39600,270
1,11200,35200,270
1,11500,30800,90
1,22500,4400,90
1,26600,13200,270
1,13700,33000,90
1,28200,13200,270
1,21600,8800,90
1,10600,28600,90
1,10600,33000,90
1,8000,37400,270
1,26500,35200,90
1,5700,35200,90
1,14700,13200,90
1,37500,35200,270
1,20800,2200,90
1,25000,22000,270
1,28000,11000,270
1,25900,13200,90
1,20800,2200,180
1,12100,0,90
1,8900,37400,0
1,25400,33000,90
1,36200,17600,90
1,26600,17600,90
1,11500,13200,90
1,6400,2200,270
1,21700,37400,90
1,22500,6600,270
1,21600,11000,90
1,30400,35200,90
1,23400,13200,90
1,0,37400,270
1,4800,6600,270
1,32400,22000,270
1,20800,4400,270
1,22400,37400,270
1,12800,6600,270
1,14700,15400,90
1,24800,8800,270
1,38400,37400,270
1,0,40000,270
1,13700,2200,90
1,11200,8800,270
1,9600,2200,270
1,1600,37400,270
1,20800,37400,270
1,9300,22000,90
1,0,6600,270
1,25600,4400,90
1,7700,17600,90
1,3600,17600,270
1,29700,2200,90
1,37700,35200,90
1,18500,35200,90
1,24000,4400,270
1,4800,34700,270
1,26500,2200,90
1,24800,8800,90
1,9300,24200,270
1,30400,39600,270
1,15600,26400,270
1,16000,35200,90
1,16000,37400,270
1,24000,2200,270
1,15700,19800,90
1,20500,22000,90
1,12400,26400,270
1,10600,30800,270
1,13800,35200,90
1,21600,6600,90
1,13200,24200,270
1,26400,6600,270
1,32300,19800,90
1,4500,22000,90
3,32700,35200,270
2,4800,35200,180
1,16400,24200,270
1,33300,24200,270
1,5700,37400,270
1,1600,4400,270
1,8900,6600,270
1,30500,6600,90
1,26800,26400,180
1,26600,19800,270
1,32000,2200,270
1,8400,22000,270
1,10000,22000,270
1,4800,6600,90
1,26000,22000,90
1,15300,2200,270
1,11100,39900,180
3,18600,13200,270
