Id,X,Y,Rotation
1,2500,30800,90
1,4800,26400,180
1,8400,13200,270
1,37200,19800,90
1,24600,14000,90
1,28800,39600,270
1,10500,30800,90
1,8000,35200,270
1,7300,13200,90
1,700,15400,270
1,16700,19800,90
1,31300,37400,90
1,22500,33000,270
1,18300,16500,180
1,4800,33000,90
1,13700,2200,90
1,30400,35800,0
1,16000,30800,270
1,22400,19800,90
1,35200,35200,90
1,3200,0,90
1,11200,33000,270
1,12100,2200,90
1,25600,0,90
1,6400,17600,90
1,37700,37400,90
1,31500,16500,180
1,0,13200,270
1,17600,40000,270
1,23000,17600,90
1,34100,2200,90
1,34700,19800,90
1,16000,40000,270
1,6400,28600,90
1,40000,2200,90
1,700,17600,270
1,35200,37400,270
1,35600,17600,90
1,10500,33000,90
1,7300,4400,90
1,20500,16500,180
1,7300,28600,270
1,16000,37400,90
1,29700,0,90
1,3200,15400,90
1,8000,33000,270
1,24000,28000,90
1,36800,37400,270
1,10500,17600,90
1,14500,35200,270
1,7300,26400,270
1,13700,33000,90
1,37800,37500,0
1,8900,6600,270
1,8900,19800,90
1,32200,22000,270
1,5700,37800,90
1,2500,33000,90
1,4100,11000,90
1,20100,35200,90
1,34600,33000,270
1,34100,2200,0
1,16900,35200,90
1,34600,33000,90
1,3200,40000,270
1,27200,0,90
1,25600,37400,270
1,25300,18400,90
1,28100,35200,90
1,33100,18400,270
1,7300,15400,90
1,7300,6600,90
1,28200,34300,0
1,8000,4400,270
1,40000,15400,90
1,32600,37400,270
1,15300,0,90
1,4100,22000,0
1,12800,19800,90
1,36800,4400,270
1,12800,16200,270
1,10500,37400,90
1,31500,17600,270
1,1600,22000,270
1,20500,17600,270
1,3200,4400,270
1,4800,26400,270
1,4100,11600,0
1,27200,8000,180
1,24600,16200,270
1,19000,5500,90
1,4800,22000,270
1,9300,8800,90
1,20100,37800,90
1,3200,37800,90
1,10500,2200,90
1,10000,22000,90
1,2500,11000,90
1,7400,33000,90
1,16700,22000,270
1,12100,2200,270
1,27200,39600,270
1,38000,5800,90
1,13700,19800,270
1,34500,37800,90
1,22100,17600,270
1,11200,39600,270
1,37200,19800,0
1,9600,37400,270
1,35200,29600,180
1,31000,8000,180
1,700,40000,270
1,35600,19800,270
1,26500,28600,90
1,20100,0,90
1,19200,19800,90
1,13700,5500,0
1,33000,28100,90
1,27200,2200,270
1,21050,2200,270
1,2500,6600,90
1,14400,28600,90
1,32100,33000,90
1,13700,16200,90
1,14200,22000,270
1,36100,37800,90
1,38300,19800,270
1,12100,33000,90
1,38100,17600,90
1,33200,6900,180
1,3200,13200,90
1,3200,6600,270
1,4800,17600,90
1,29700,19000,90
1,9800,13200,90
1,9600,22000,270
1,14400,35200,90
1,33000,31900,270
1,40000,40000,180
1,35200,35200,270
1,24100,33000,90
1,28800,28000,90
1,30900,4400,0
1,4800,35200,270
1,39300,28600,90
1,30000,2200,270
1,11200,6600,270
1,23650,35200,90
1,33000,30800,90
1,7300,0,90
1,38400,37400,270
1,33200,6900,270
1,16900,37800,270
1,6400,19800,270
1,22200,4400,270
1,16500,7700,270
1,36800,4700,180
1,28200,33000,90
1,4800,15400,90
1,2300,19800,270
1,23300,37400,0
1,4800,11000,270
1,37700,0,90
1,3200,2200,270
1,8000,17600,270
1,18500,28600,90
1,1600,17600,90
1,23100,2200,270
1,2500,28600,90
1,21500,2200,90
1,37700,2200,270
1,7300,26400,90
1,31500,19000,90
1,29300,14000,0
1,4100,6600,90
1,30400,36800,180
1,13500,39600,270
1,8000,19800,270
1,9800,6600,90
1,8000,37400,270
1,17600,0,90
1,17000,34000,0
1,7300,24200,90
1,37700,28600,90
1,6800,11000,270
1,20800,30800,270
1,20500,19800,270
1,11900,30800,270
1,11200,17600,270
1,2500,4400,90
1,5700,13200,90
1,7300,8800,270
1,1600,0,90
1,9800,24200,90
1,5700,2200,90
1,7300,19800,90
1,24600,16200,90
1,25500,39900,180
1,2500,35200,90
1,16100,14000,0
1,9800,26400,90
